km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,car_brand,car_age,price
40.0,Petrol,Individual,Manual,First_Owner,17.8,1.198,86.7,5.0,International,2,6.35
88.0,Diesel,Individual,Manual,Second_Owner,22.32,1.582,126.32,5.0,International,7,5.2
50.0,Diesel,Individual,Manual,First_Owner,16.36,2.179,140.0,7.0,Domestic,0,15.0
80.0,Diesel,Individual,Manual,Second_Owner,22.32,1.582,126.32,5.0,International,8,4.15
60.0,Diesel,Individual,Manual,First_Owner,22.54,1.396,88.76,5.0,International,1,7.0
26.0,Petrol,Individual,Manual,Second_Owner,21.21,1.197,81.8,5.0,Domestic,3,4.84999
80.0,Petrol,Individual,Manual,Second_Owner,16.6,1.388,68.0,5.0,International,13,1.2
60.0,Petrol,Individual,Manual,Second_Owner,21.1,0.814,55.2,5.0,International,6,2.2
80.0,Petrol,Individual,Manual,Second_Owner,20.36,1.197,78.9,5.0,International,6,3.2
90.0,Diesel,Individual,Manual,Second_Owner,22.9,1.248,74.0,5.0,Domestic,9,3.75
80.0,Diesel,Individual,Manual,Second_Owner,22.32,1.582,126.32,5.0,International,8,4.4
15.0,Petrol,Individual,Automatic,First_Owner,18.9,1.197,81.86,5.0,International,1,5.5
35.0,Diesel,Individual,Manual,Second_Owner,25.2,1.248,74.0,5.0,Domestic,3,6.4
120.0,Diesel,Individual,Manual,First_Owner,23.59,1.364,67.04,5.0,International,6,4.2
63.0,Diesel,Individual,Manual,>Two_Owners,24.0,1.12,70.0,5.0,International,4,3.3
25.0,Diesel,Individual,Manual,First_Owner,21.66,1.498,108.62,5.0,International,1,8.0
64.5,Petrol,Individual,Manual,First_Owner,18.9,0.998,67.1,5.0,Domestic,9,2.4
100.0,Diesel,Individual,Manual,Second_Owner,25.32,1.198,77.0,6.0,Domestic,4,3.6
40.0,Diesel,Individual,Manual,First_Owner,23.9,1.582,126.2,5.0,International,3,7.5
15.0,Petrol,Individual,Manual,Second_Owner,18.6,1.197,81.83,5.0,International,3,5.7
25.0,Diesel,Individual,Manual,First_Owner,23.59,1.364,67.04,5.0,International,5,4.5
82.0,Petrol,Individual,Manual,>Two_Owners,18.5,1.197,85.8,5.0,Domestic,4,2.7
87.0,Diesel,Individual,Manual,First_Owner,20.77,1.248,88.76,7.0,Domestic,8,4.59999
80.0,Petrol,Individual,Manual,Second_Owner,23.95,0.998,67.05,5.0,Domestic,5,2.4
110.0,Diesel,Individual,Manual,>Two_Owners,19.01,1.461,108.45,5.0,International,8,3.2
148.0,Diesel,Individual,Manual,Second_Owner,21.12,1.248,88.8,5.0,Domestic,9,1.49
40.0,Diesel,Individual,Manual,First_Owner,16.36,2.179,140.0,7.0,Domestic,2,15.0
70.0,Petrol,Individual,Manual,First_Owner,16.36,1.495,93.7,5.0,International,9,1.8
70.0,LPG,Individual,Manual,Second_Owner,13.45,1.086,62.1,5.0,International,8,1.85
40.0,Petrol,Individual,Manual,Second_Owner,16.1,0.796,37.0,4.0,Domestic,12,0.65
120.0,Diesel,Individual,Manual,First_Owner,17.0,1.405,70.0,5.0,Domestic,10,1.3
60.0,Diesel,Individual,Manual,First_Owner,17.8,1.399,67.0,5.0,International,8,3.3
90.0,Diesel,Dealer,Manual,First_Owner,18.8,1.248,90.0,5.0,Domestic,9,1.9
68.0,Diesel,Dealer,Manual,First_Owner,22.9,1.248,74.0,5.0,Domestic,6,5.01
24.5,Diesel,Dealer,Manual,First_Owner,25.8,1.498,98.6,5.0,International,3,6.0
77.0,Diesel,Dealer,Manual,Second_Owner,15.1,2.179,140.0,7.0,Domestic,8,5.7
85.0,Diesel,Dealer,Manual,First_Owner,25.8,1.498,98.6,5.0,International,5,4.5
45.5,Petrol,Dealer,Manual,First_Owner,16.78,1.496,88.73,5.0,International,9,2.85
67.0,Diesel,Dealer,Manual,First_Owner,28.4,1.248,74.0,5.0,Domestic,6,4.9
77.0,Diesel,Dealer,Manual,First_Owner,28.4,1.248,74.0,5.0,Domestic,6,5.0
47.0,Petrol,Dealer,Manual,First_Owner,21.1,0.814,55.2,5.0,International,4,2.75
57.0,Petrol,Dealer,Manual,First_Owner,23.84,1.199,84.48,5.0,Domestic,3,4.4
71.5,Diesel,Dealer,Manual,First_Owner,22.54,1.396,88.73,5.0,International,2,8.25
110.0,Diesel,Dealer,Manual,First_Owner,23.59,1.364,67.04,5.0,International,8,4.11
82.0,Diesel,Dealer,Manual,Second_Owner,26.59,1.248,74.0,5.0,Domestic,7,4.7
70.0,Diesel,Dealer,Manual,Second_Owner,28.4,1.248,74.0,5.0,Domestic,7,4.45
28.0,Diesel,Dealer,Manual,First_Owner,27.39,1.248,74.0,5.0,Domestic,3,7.52
125.0,Diesel,Dealer,Manual,Second_Owner,21.14,1.498,103.52,5.0,International,4,6.5
67.0,Diesel,Dealer,Manual,Second_Owner,28.4,1.248,74.0,5.0,Domestic,7,4.5
93.5,Petrol,Dealer,Manual,>Two_Owners,17.0,1.497,118.0,5.0,International,9,3.5
8.5,Petrol,Dealer,Manual,First_Owner,22.0,1.197,81.8,5.0,Domestic,8,5.11
80.0,Diesel,Dealer,Manual,First_Owner,27.39,1.248,74.0,5.0,Domestic,4,7.0
30.0,Diesel,Individual,Automatic,First_Owner,11.36,2.755,171.5,7.0,International,4,18.0
14.2,Petrol,Individual,Manual,First_Owner,18.16,1.196,86.8,5.0,International,2,5.5
97.0,Petrol,Individual,Manual,First_Owner,16.6,1.388,68.0,5.0,International,13,1.42
90.0,Diesel,Individual,Manual,First_Owner,13.93,2.179,138.0,7.0,Domestic,8,7.25
30.0,Petrol,Individual,Manual,First_Owner,18.6,1.197,81.83,5.0,International,3,6.3
50.0,Petrol,Individual,Manual,First_Owner,18.6,1.197,81.83,5.0,International,5,4.8
30.0,Petrol,Individual,Manual,First_Owner,23.95,0.998,67.05,5.0,Domestic,4,3.3
20.0,Petrol,Individual,Manual,First_Owner,11.96,1.298,80.0,8.0,Domestic,3,5.0
60.3,Diesel,Individual,Manual,First_Owner,22.07,1.199,73.9,5.0,International,8,3.0
35.0,Diesel,Individual,Manual,First_Owner,23.0,1.248,88.7,5.0,Domestic,5,4.0
80.0,Diesel,Individual,Manual,First_Owner,13.93,2.179,138.03,7.0,Domestic,9,3.2
44.391,Petrol,Individual,Manual,Second_Owner,19.81,1.086,68.05,5.0,International,12,1.8
58.0,Diesel,Individual,Manual,First_Owner,27.39,1.248,74.0,5.0,Domestic,4,5.3
40.0,Diesel,Individual,Manual,First_Owner,15.96,2.523,62.1,7.0,Domestic,5,6.0
66.0,Diesel,Individual,Manual,Second_Owner,24.52,1.248,88.5,7.0,Domestic,3,7.8
110.0,Diesel,Individual,Manual,First_Owner,26.0,1.498,98.6,5.0,International,4,7.0
56.315,Diesel,Individual,Manual,First_Owner,25.44,0.936,57.6,5.0,International,7,1.75
70.0,Diesel,Individual,Manual,First_Owner,16.5,1.493,70.0,7.0,Domestic,3,7.35
120.0,Diesel,Individual,Manual,First_Owner,23.59,1.364,67.06,5.0,International,7,3.25
100.0,Diesel,Individual,Manual,First_Owner,14.8,2.499,80.0,10.0,International,14,2.25
90.0,Diesel,Individual,Manual,Second_Owner,23.0,1.248,88.7,5.0,Domestic,5,3.5
120.0,LPG,Individual,Manual,>Two_Owners,17.3,1.061,57.5,5.0,Domestic,14,1.1
160.0,Petrol,Individual,Manual,>Two_Owners,18.2,0.998,67.1,5.0,Domestic,13,0.85
100.0,Petrol,Individual,Manual,>Two_Owners,13.4,1.794,125.0,5.0,International,14,1.5
120.0,Diesel,Individual,Manual,>Two_Owners,19.3,1.248,73.9,5.0,Domestic,11,2.25
100.0,Diesel,Individual,Manual,Second_Owner,18.0,1.248,75.0,5.0,Domestic,10,1.11
70.0,Petrol,Individual,Manual,>Two_Owners,18.9,1.061,67.0,5.0,Domestic,13,1.5
15.151,Petrol,Individual,Manual,Second_Owner,21.1,0.814,55.2,5.0,International,3,3.0
60.0,Diesel,Individual,Manual,First_Owner,15.4,1.997,120.0,7.0,Domestic,5,6.3
100.0,Petrol,Individual,Manual,First_Owner,19.81,1.086,68.05,5.0,International,9,2.06
110.0,Petrol,Individual,Manual,>Two_Owners,18.9,0.998,67.1,5.0,Domestic,14,0.7
7.0,Petrol,Individual,Automatic,First_Owner,18.9,1.197,81.86,5.0,International,1,5.67
35.0,Petrol,Individual,Manual,First_Owner,18.9,0.998,67.1,5.0,Domestic,15,0.65
60.0,Diesel,Individual,Manual,Second_Owner,26.59,1.248,74.0,5.0,Domestic,4,5.5
70.0,Petrol,Individual,Manual,>Two_Owners,20.36,1.197,78.9,5.0,International,10,1.4
30.0,Petrol,Individual,Manual,First_Owner,25.17,0.799,53.3,5.0,International,4,3.0
70.0,Petrol,Individual,Manual,Second_Owner,15.85,1.499,110.4,5.0,International,7,5.0
128.0,Petrol,Individual,Manual,First_Owner,18.9,1.197,82.0,5.0,International,5,4.0
120.0,Diesel,Individual,Manual,Second_Owner,12.8,2.494,102.0,8.0,International,8,8.5
15.0,Diesel,Individual,Manual,First_Owner,25.2,1.248,74.0,5.0,Domestic,6,5.7
60.0,Diesel,Individual,Manual,First_Owner,28.4,1.248,74.02,5.0,Domestic,3,6.99
80.0,Petrol,Individual,Manual,First_Owner,19.4,1.198,86.8,5.0,International,7,3.55
80.0,Diesel,Individual,Manual,First_Owner,26.59,1.248,74.0,5.0,Domestic,4,6.9
114.321,Diesel,Individual,Manual,Second_Owner,17.8,1.399,68.0,5.0,International,14,1.8
120.0,Diesel,Individual,Manual,First_Owner,19.4,1.405,70.0,5.0,Domestic,7,2.0
120.0,Diesel,Individual,Manual,Second_Owner,12.05,2.179,120.0,8.0,Domestic,8,5.75
146.0,Diesel,Individual,Manual,First_Owner,23.59,1.364,67.06,5.0,International,6,4.15
30.0,LPG,Individual,Manual,First_Owner,19.2,1.086,68.05,5.0,International,8,3.5
20.0,Petrol,Individual,Manual,First_Owner,21.1,0.814,55.2,5.0,International,3,3.5
150.0,Diesel,Individual,Manual,First_Owner,23.59,1.364,67.05,5.0,International,3,6.32
70.0,CNG,Individual,Manual,Second_Owner,21.94,1.196,61.7,5.0,Domestic,6,3.25
90.0,Petrol,Individual,Manual,Second_Owner,16.3,1.797,147.5,5.0,International,7,5.11
100.0,Petrol,Individual,Manual,>Two_Owners,17.0,1.497,118.0,5.0,International,10,3.0
188.0,Petrol,Individual,Manual,>Two_Owners,18.9,0.998,67.1,5.0,Domestic,15,0.7
100.0,Petrol,Individual,Manual,>Two_Owners,19.81,1.086,68.05,5.0,International,12,1.8
9.0,Diesel,Dealer,Automatic,First_Owner,13.6,1.999,177.0,5.0,International,3,27.11
20.0,Petrol,Dealer,Automatic,First_Owner,22.37,2.487,214.56,5.0,International,1,51.5
45.0,Diesel,Dealer,Automatic,First_Owner,19.33,1.999,177.0,5.0,International,3,32.0
110.0,Diesel,Individual,Manual,First_Owner,14.1,2.179,147.94,7.0,Domestic,5,5.03
20.0,Diesel,Individual,Automatic,First_Owner,18.0,1.969,190.0,5.0,International,1,38.0
68.089,Petrol,Dealer,Automatic,First_Owner,19.16,2.494,157.7,5.0,International,4,20.0
58.343,Petrol,Dealer,Manual,First_Owner,21.79,0.998,67.05,5.0,Domestic,7,2.25
38.817,Diesel,Dealer,Manual,First_Owner,27.39,1.248,74.0,5.0,Domestic,2,7.4
56.494,Petrol,Dealer,Manual,First_Owner,18.2,1.199,88.7,5.0,International,4,5.5
79.328,Diesel,Dealer,Manual,Second_Owner,12.99,2.494,100.6,7.0,International,7,7.5
5.621,Petrol,Dealer,Automatic,First_Owner,22.0,1.197,81.8,5.0,Domestic,1,6.5
25.538,Petrol,Dealer,Manual,First_Owner,16.78,1.496,88.73,5.0,International,3,6.25
69.779,Petrol,Dealer,Automatic,First_Owner,22.0,1.197,81.8,5.0,Domestic,2,6.0
56.29,Diesel,Dealer,Manual,First_Owner,24.0,1.186,73.97,5.0,International,3,4.5
7.5,Diesel,Dealer,Automatic,First_Owner,16.78,1.995,190.0,5.0,International,1,54.0
8.5,Diesel,Dealer,Automatic,First_Owner,16.78,1.995,190.0,5.0,International,1,55.0
7.032,Petrol,Dealer,Automatic,First_Owner,19.0,1.199,88.76,5.0,International,1,7.79
11.0,Petrol,Dealer,Automatic,First_Owner,14.3,1.598,103.5,5.0,International,4,6.45
2.0,Diesel,Dealer,Automatic,First_Owner,16.8,1.984,150.0,5.0,International,2,24.75
37.333,Petrol,Individual,Manual,First_Owner,18.6,1.197,81.83,5.0,International,3,7.3
15.0,Diesel,Individual,Manual,Second_Owner,20.77,1.248,88.76,7.0,Domestic,6,4.5
330.0,Petrol,Individual,Manual,Second_Owner,13.44,2.359,198.25,5.0,International,8,5.5
60.0,CNG,Individual,Manual,First_Owner,26.6,0.998,58.16,5.0,Domestic,3,4.2
80.0,Diesel,Individual,Manual,Second_Owner,23.59,1.364,67.05,5.0,International,4,5.09999
110.0,Diesel,Individual,Manual,First_Owner,12.99,2.494,100.6,7.0,International,5,9.05
72.0,Petrol,Individual,Manual,Second_Owner,19.7,0.796,46.3,5.0,Domestic,9,1.4
140.0,Diesel,Individual,Manual,Second_Owner,12.8,2.494,102.0,8.0,International,14,3.0
80.0,Petrol,Individual,Manual,Second_Owner,18.5,1.197,85.8,5.0,Domestic,5,3.0
120.0,Diesel,Individual,Manual,Second_Owner,19.3,1.248,73.9,5.0,Domestic,10,2.25
90.0,Diesel,Individual,Manual,Second_Owner,12.99,2.494,100.6,8.0,International,5,8.6
100.0,Diesel,Individual,Manual,Second_Owner,20.46,1.461,83.8,5.0,International,8,4.0
90.0,Petrol,Individual,Manual,>Two_Owners,17.5,1.298,85.8,5.0,Domestic,11,1.9
140.0,Diesel,Individual,Manual,>Two_Owners,25.8,1.498,98.6,5.0,International,7,3.5
120.0,Petrol,Individual,Manual,First_Owner,18.0,0.995,62.0,5.0,International,10,0.75
35.0,Diesel,Individual,Automatic,First_Owner,24.3,1.248,88.5,5.0,Domestic,1,8.6
50.0,Petrol,Individual,Manual,Second_Owner,23.95,0.998,67.05,5.0,Domestic,6,2.5
82.0,Diesel,Individual,Manual,First_Owner,24.8,1.396,88.7,5.0,International,3,7.0
70.0,Diesel,Individual,Manual,>Two_Owners,25.2,1.248,74.0,5.0,Domestic,6,3.99
90.0,Petrol,Individual,Manual,First_Owner,18.5,1.197,85.8,5.0,Domestic,4,3.2
60.0,Diesel,Individual,Automatic,First_Owner,12.55,2.982,168.5,7.0,International,5,20.0
79.0,Diesel,Individual,Manual,Second_Owner,20.6,1.968,141.0,5.0,International,6,11.0
291.0,Diesel,Individual,Manual,Second_Owner,12.8,2.494,102.0,7.0,International,9,7.5
250.0,Diesel,Individual,Manual,Second_Owner,12.8,2.494,102.0,7.0,International,10,7.5
20.0,Diesel,Individual,Manual,First_Owner,15.96,2.523,63.0,9.0,Domestic,2,5.3
53.0,Diesel,Individual,Manual,First_Owner,28.09,1.248,88.5,5.0,Domestic,3,7.5
21.5,Petrol,Individual,Automatic,First_Owner,19.34,1.198,76.0,5.0,International,3,5.6
89.0,Diesel,Individual,Manual,First_Owner,27.28,1.047,69.0,5.0,Domestic,3,4.5
35.0,Petrol,Individual,Manual,Second_Owner,19.1,1.197,85.8,5.0,Domestic,7,4.59999
43.0,Petrol,Individual,Manual,Second_Owner,19.0,0.998,67.1,5.0,Domestic,7,2.35
80.0,Petrol,Individual,Manual,Second_Owner,17.92,1.086,62.1,5.0,International,11,1.8
80.0,Petrol,Individual,Manual,Second_Owner,17.8,1.086,63.0,5.0,International,13,1.4
110.0,Diesel,Individual,Manual,First_Owner,22.54,1.396,88.73,5.0,International,6,6.2
100.0,Petrol,Individual,Manual,First_Owner,21.1,0.814,55.2,5.0,International,8,1.9
25.0,Petrol,Individual,Manual,First_Owner,21.1,0.814,55.2,5.0,International,2,3.8
20.0,Diesel,Individual,Manual,First_Owner,23.0,1.498,98.96,5.0,International,1,11.45
70.0,Diesel,Individual,Manual,First_Owner,22.95,1.248,74.0,5.0,Domestic,3,5.4
197.0,Diesel,Individual,Manual,First_Owner,12.8,2.494,102.0,7.0,International,9,8.0
100.0,Petrol,Individual,Manual,Second_Owner,14.0,1.061,64.0,5.0,Domestic,14,1.5
70.0,Petrol,Individual,Manual,First_Owner,16.1,0.796,37.0,4.0,Domestic,25,0.55
140.0,Diesel,Individual,Manual,First_Owner,16.0,2.179,140.0,7.0,Domestic,5,9.19999
50.0,Petrol,Individual,Manual,First_Owner,19.7,0.796,46.3,5.0,Domestic,11,1.35
40.3,Petrol,Individual,Manual,First_Owner,23.84,1.199,84.0,5.0,Domestic,3,3.4
120.0,Diesel,Individual,Manual,Second_Owner,12.8,2.494,102.0,8.0,International,10,5.25
25.0,Petrol,Individual,Manual,Second_Owner,23.1,0.998,67.04,5.0,Domestic,4,4.11
155.0,Petrol,Individual,Manual,>Two_Owners,18.9,0.998,67.1,5.0,Domestic,10,1.5
50.0,Petrol,Individual,Automatic,First_Owner,19.0,1.199,88.7,5.0,International,5,5.75
30.03,Petrol,Dealer,Manual,First_Owner,18.6,1.197,81.83,5.0,International,3,5.95
29.029,Petrol,Dealer,Manual,First_Owner,19.1,1.197,82.0,5.0,International,3,5.25
72.072,Diesel,Dealer,Manual,First_Owner,21.1,1.248,73.9,5.0,Domestic,8,3.35
54.0,Diesel,Individual,Manual,First_Owner,20.0,1.399,68.0,5.0,International,8,3.0
82.082,Diesel,Dealer,Manual,First_Owner,22.54,1.396,88.73,5.0,International,8,4.15
48.0,Diesel,Individual,Manual,Second_Owner,16.0,2.179,140.0,7.0,Domestic,4,9.25
20.0,Petrol,Individual,Manual,First_Owner,17.5,1.373,91.1,7.0,Domestic,4,7.5
49.0,Diesel,Individual,Automatic,First_Owner,22.0,1.582,126.2,5.0,International,2,11.5
35.0,Petrol,Individual,Manual,>Two_Owners,19.44,1.198,67.0,7.0,International,5,2.6
67.0,CNG,Individual,Manual,First_Owner,33.44,0.796,40.3,4.0,Domestic,3,2.6
80.6,Diesel,Individual,Manual,First_Owner,19.3,1.248,73.9,5.0,Domestic,9,3.47
58.609,Petrol,Individual,Manual,Second_Owner,21.1,0.814,55.2,5.0,International,7,1.95
33.003,Petrol,Individual,Manual,First_Owner,15.7,1.172,67.0,5.0,International,4,2.65
43.0,CNG,Individual,Manual,Second_Owner,26.6,0.998,58.16,5.0,Domestic,4,3.2
16.5,Petrol,Individual,Manual,First_Owner,18.6,1.197,81.83,5.0,International,4,5.9
138.0,Diesel,Individual,Manual,Second_Owner,12.8,2.494,102.0,8.0,International,8,6.5
165.5,Diesel,Individual,Manual,Second_Owner,14.0,2.523,75.0,9.0,Domestic,7,5.09999
120.0,Diesel,Individual,Manual,Second_Owner,19.3,1.248,73.9,5.0,Domestic,9,3.5
30.0,Diesel,Individual,Manual,First_Owner,21.5,1.497,108.5,5.0,Domestic,2,7.49
70.0,Diesel,Individual,Manual,Second_Owner,19.09,1.396,69.0,5.0,Domestic,10,1.5
170.0,Petrol,Individual,Manual,>Two_Owners,17.3,0.993,60.0,5.0,Domestic,17,0.58
120.0,Diesel,Individual,Manual,>Two_Owners,21.0,1.461,64.1,5.0,Domestic,9,2.0
168.0,Diesel,Individual,Manual,Second_Owner,22.3,1.248,74.0,5.0,Domestic,6,2.4
60.0,Diesel,Individual,Manual,Second_Owner,25.8,1.498,98.6,5.0,International,3,5.15
120.0,Petrol,Individual,Manual,Second_Owner,19.7,0.796,46.3,5.0,Domestic,12,1.45
5.8,Petrol,Individual,Manual,Second_Owner,20.51,0.998,67.04,5.0,Domestic,4,4.5
68.7,Petrol,Individual,Manual,>Two_Owners,19.0,0.998,66.1,5.0,Domestic,10,1.79
108.0,Petrol,Individual,Manual,>Two_Owners,13.9,1.599,103.2,5.0,International,13,2.2
40.0,Petrol,Individual,Manual,First_Owner,17.57,1.193,88.7,5.0,Domestic,0,5.0
100.0,Diesel,Individual,Manual,Second_Owner,17.8,1.399,67.0,5.0,International,11,1.9
40.0,Diesel,Individual,Manual,First_Owner,25.44,0.936,56.3,5.0,International,5,2.0
90.0,Petrol,Individual,Manual,First_Owner,17.0,1.497,121.36,5.0,International,2,8.5
60.0,Petrol,Individual,Manual,Second_Owner,16.47,1.198,73.9,5.0,International,9,2.7
17.0,Petrol,Individual,Manual,First_Owner,21.1,0.814,55.2,5.0,International,4,3.35
5.0,Petrol,Individual,Manual,First_Owner,20.51,0.998,67.04,5.0,Domestic,2,4.59999
60.0,Diesel,Individual,Manual,First_Owner,24.3,1.248,88.5,5.0,Domestic,3,7.1
140.0,Diesel,Individual,Manual,Second_Owner,26.59,1.248,74.0,5.0,Domestic,5,3.3
15.0,Diesel,Individual,Manual,First_Owner,17.1,1.956,170.0,5.0,International,3,15.15
25.0,Petrol,Individual,Manual,First_Owner,17.0,1.198,108.5,5.0,Domestic,2,7.5
50.0,Petrol,Individual,Manual,Second_Owner,16.2,0.995,62.1,5.0,International,4,1.6
60.0,Diesel,Individual,Manual,Second_Owner,25.44,0.936,56.3,5.0,International,4,2.15
40.0,Petrol,Individual,Manual,Second_Owner,25.4,0.624,38.0,4.0,Domestic,8,0.6
72.0,Petrol,Individual,Manual,First_Owner,19.1,1.197,85.8,5.0,Domestic,6,4.8
195.0,Diesel,Individual,Manual,Second_Owner,21.12,1.248,88.8,5.0,Domestic,8,1.4
70.0,Petrol,Individual,Manual,First_Owner,21.1,0.814,55.2,5.0,International,8,2.0
83.0,Diesel,Individual,Manual,First_Owner,23.08,1.461,63.1,5.0,International,7,4.0
100.0,Petrol,Individual,Manual,Second_Owner,21.1,0.814,55.2,5.0,International,8,1.8
25.0,Petrol,Individual,Manual,First_Owner,20.4,1.197,81.8,5.0,Domestic,5,5.5
50.0,Diesel,Individual,Manual,First_Owner,25.2,1.248,74.0,5.0,Domestic,4,5.5
67.0,Diesel,Individual,Manual,First_Owner,20.77,1.248,88.76,7.0,Domestic,8,5.5
30.0,Petrol,Individual,Manual,First_Owner,19.0,0.998,67.1,5.0,Domestic,9,2.7
85.0,Diesel,Individual,Manual,First_Owner,23.08,1.461,63.12,5.0,International,7,3.15
25.0,Diesel,Individual,Manual,First_Owner,16.55,2.498,105.0,6.0,Domestic,2,8.75
170.0,Diesel,Individual,Manual,First_Owner,12.8,2.494,102.0,8.0,International,13,4.0
110.0,Diesel,Individual,Manual,First_Owner,14.0,2.523,75.0,8.0,Domestic,6,5.4
60.0,CNG,Individual,Manual,First_Owner,26.6,0.998,58.16,5.0,Domestic,3,3.5
80.0,Diesel,Individual,Manual,Second_Owner,22.32,1.582,126.32,5.0,International,9,3.6
31.0,Petrol,Individual,Manual,First_Owner,20.51,0.998,67.04,5.0,Domestic,6,3.0
100.0,Diesel,Individual,Manual,First_Owner,24.0,1.12,70.0,5.0,International,6,3.5
130.0,Diesel,Individual,Manual,First_Owner,17.45,1.493,100.0,7.0,Domestic,4,6.5
20.0,Petrol,Individual,Manual,First_Owner,20.51,0.998,67.04,5.0,Domestic,4,3.5
60.0,Diesel,Individual,Manual,First_Owner,22.77,1.498,98.59,5.0,International,3,7.0
102.996,Diesel,Individual,Manual,Second_Owner,23.4,1.248,74.0,5.0,Domestic,7,4.15
5.0,Diesel,Individual,Manual,First_Owner,17.3,1.497,121.0,7.0,Domestic,1,14.6
35.0,Diesel,Individual,Manual,First_Owner,21.5,1.497,108.5,5.0,Domestic,3,8.3
5.0,Petrol,Individual,Manual,Second_Owner,20.63,1.198,67.0,5.0,International,2,4.3
60.0,Diesel,Individual,Manual,First_Owner,22.77,1.498,98.59,5.0,International,3,8.5
70.0,Petrol,Individual,Manual,First_Owner,20.85,1.197,83.14,5.0,Domestic,3,6.5
120.0,Diesel,Individual,Manual,Second_Owner,16.8,1.493,110.0,5.0,International,12,1.2
65.1,Diesel,Individual,Manual,Second_Owner,18.49,1.493,100.0,7.0,Domestic,4,7.3
20.0,Petrol,Individual,Automatic,First_Owner,20.89,1.197,81.8,5.0,Domestic,1,5.25
108.0,Diesel,Individual,Manual,First_Owner,21.19,1.396,88.73,5.0,International,5,6.0
15.0,Petrol,Individual,Manual,First_Owner,21.21,1.197,81.8,5.0,Domestic,1,5.0
77.0,Petrol,Individual,Manual,First_Owner,17.92,1.086,62.1,5.0,International,11,1.5
18.5,Petrol,Individual,Manual,First_Owner,20.51,0.998,67.04,5.0,Domestic,5,4.09999
120.0,Diesel,Individual,Manual,First_Owner,18.49,1.493,100.0,7.0,Domestic,4,6.25
15.2,Petrol,Individual,Manual,First_Owner,25.17,0.799,53.3,5.0,International,5,2.9
35.0,Petrol,Individual,Manual,First_Owner,17.3,1.497,117.3,7.0,International,5,5.0
80.0,Diesel,Individual,Manual,First_Owner,22.32,1.582,126.32,5.0,International,9,4.75
70.0,Petrol,Individual,Manual,First_Owner,21.1,0.814,55.2,5.0,International,7,1.9
80.0,Diesel,Individual,Manual,Second_Owner,15.1,2.179,140.0,7.0,Domestic,6,7.5
120.0,Diesel,Individual,Manual,Second_Owner,19.01,1.461,108.5,5.0,International,6,5.25
82.0,Diesel,Individual,Manual,>Two_Owners,17.3,1.998,163.7,5.0,International,8,4.95
60.0,Diesel,Individual,Manual,First_Owner,22.54,1.396,88.73,5.0,International,5,5.5
129.0,Diesel,Individual,Manual,>Two_Owners,15.1,2.179,140.0,7.0,Domestic,8,5.95
67.0,Diesel,Individual,Manual,First_Owner,21.2,1.248,75.0,5.0,International,5,5.5
120.0,Diesel,Individual,Manual,First_Owner,13.0,2.494,142.0,7.0,International,5,20.0
120.0,Diesel,Individual,Manual,>Two_Owners,13.93,2.179,138.03,7.0,Domestic,10,4.0
96.5,Diesel,Individual,Manual,First_Owner,20.5,1.248,91.72,5.0,International,5,5.0
52.412,Petrol,Dealer,Manual,First_Owner,18.9,0.998,67.1,5.0,Domestic,3,3.4
